,desc,location,size,value
944,A breathtaking spectacular 5 bedroom house for sale in rosslyn. Located in Rosslyn one of the city’s Most sought after serene are...,"A BREATHTAKING SPECTACULAR 5 BEDROOM HOUSE FOR SALE IN ROSSLYN., Rosslyn, Nairobi",5,160000000
953,"Located close to the Village market and the Two Rivers Mall, A new built double storey house in Runda offers spacious accommodati...","Mimosa, Runda, Nairobi",5,330000000
955,"5 bedroom house forsale in Karen all ensuite, in a gated community, the houses are located just 5 minutes drive to galleria...","Resolving address..., Karen, Nairobi",5,100000000
960,A newly built five bedroom Maisonette with self contained servant quarter with the following amenities: master bedroom spacious l...,"South C, Nairobi",5,21000000
964,Located close to UN Offices the Two Rivers Mall and Village Market is this 5 Bedrooms Offers a modern feel with a...,"Panafric insurance Road , Runda, Nairobi",5,160000000
966,"Well built and finished 5 bedroom townhouse on 1/2 acre of land, with staff quarters for two in the serene neighborhood ,...","Gigiri, Nairobi",5,120000000
967,"Well built and finished 5 bedroom townhouse on 1/2 acre of land, with staff quarters for two in the serene neighborhood ,...","Gigiri, Nairobi",5,120000000
969,Item: house no. Of bedrooms: 6 no. Of bathrooms: 6 availability: immediately status: unfurnished land size: half acre location: h...,"Hillview, Nairobi",5,180000000
971,"A 5 bedroom house located within a gated controlled area that is serene , green and very secure It occupies 0. 5...","Spring Valley, Nairobi",5,120000000
974,This 5 bedroom master en suite stand alone house for sale near Banda school Features include; •	5 bedroom master en-suite + DSQ...,"Near Banda School, Karen, Nairobi",5,92000000
978,Item: house no. Of bedrooms: 6 no. Of bathrooms: 6 availability: immediately status: unfurnished land size: half acre location: h...,"Hillview, Nairobi",5,180000000
982,"Up for sale is an exquisite five bedrooms’ house in the heart of Gigiri, Wispers. I bet no other house has such...","Gigiri, Nairobi",5,120000000
984,Here is  a beutiful 5 Bedroom Townhouse For Sale in Kilimani. Located on Chania Avenue in a Compound of Six. Features include;...,"Chania Court 42, Kilimani, Nairobi",5,70000000
987,A house in lavington 5 bedrooms bungalow good for redvelopment. asking price 150 million on 1/2 acre plot,"Lavington road, Lavington, Nairobi",5,150000000
989,A lavish development offering luxurious 5br double storey. It enjoys mature garden with INDEGENIOUS trees and plants. Large maste...,"Runda,Nairobi , Runda, Nairobi",5,85000000
993,"-Excecutive 5br House on 1/2acre land, -Prime location of Mimosa -4br ensuite -spacious kitchen and pantry, -2 TV rooms, -executi...","Runda Vale , Runda, Nairobi",5,150000000
996,"Located close to UN Offices the Two Rivers Mall and the Village market, on 0. 6 acre FREEHOLD plot located on Mimosa...","Mimosa, Runda, Nairobi",5,150000000
998,Located in the serene suburbs of Karen is this 5 bedroom house for sale in a gated community of 10 houses. Amenities...,"Karen, Nairobi",5,115000000
999,This magnificent 5 bedroom house stands in the much sought after address in Runda. It is in a gated compound in this...,"Runda, Nairobi",5,85000000
1004,"House for sale in Hill view, spring valley 7 bedroom all ensuite solar water heater Sits on 0. 75 acres Heated swimming...","Hill View Cl Nairobi, Hillview, Nairobi",5,150000000
1007,"5 Bedroom Town house in a gated community, exotic finishes, all bedrooms ensuite, swimming pool, large mature garden, back up gen...","Lavington, Lavington, Nairobi",5,110000000
1011,"Up for Sale is an exquisite five bedroom house in the heart of Runda, . This superb house is built on ½...","Runda, Nairobi",5,80000000
1015,"Located close to the UN Offices US EMBASSY and diplomatic offices, and schools, unique newly refurbished to a very standard 5 Bed...","Runda close to the US EMBASSIES , Runda, Nairobi",5,85000000
1016,"A new spacious development of 4 & 5 En-suite Bedroom Luxury villas Measuring 5, 900 Sq. Ft to 10, 500 Sq. Ft...","Lower Kabete, Nairobi",5,
1021,House for sale in Nyari Central 5 bedroom swimming pool on 0. 75 acres Asking: 160 million Call: 0727394867,"Red Hill Dr Kitisuru, Nyari, Nairobi",5,160000000
1028,Standing on a half acre piece of land with mature garden is this superb house with 5 bedrooms all en suite. Featuring:-...,"Runda, Nairobi",5,80000000
1029,The town house is located in Riverside one of the prestigious and high end area in the City. This town house have...,,5,95000000
1031,Selling a very executive 5 bedroom house in a gated community with the following features; -All ensuite -Cloak room -Modern spaci...,"Lavington, Nairobi",5,55000000
1033,"Well built and finished 5 bedroom townhouse on 1/2 acre of land, with staff quarters for two in the serene neighborhood ,...","Gigiri, Nairobi",5,120000000
1034,"A lovely house stunning double storey house with character and charm in this exclusive residential area of Runda , Living Room wi...","Mimosa, Runda, Nairobi",5,150000000
1035,"Situated close to the UN Offices , Us Embassy, and Schools, An attractive well maintained double storey house on 0. 5 acre...","Runda close to the un, Runda, Nairobi",5,110000000
1036,"5 bedroom house all ensuite for sale in karen, the properties are lying on 1/2 acre land with garden going for 85million...","Resolving address..., Karen, Nairobi",5,85000000
1039,Five bedrooms house for sale in Hill View The house has semi detached guest houses and its located in A very secured...,"Hillview, Nairobi",5,150000000
1048,"Lovely 4 BR house in Karen . Is on half an acre land at the heart of Karen , 5 minutes drive...","Karen, Nairobi",5,70000000
1051,•	This corner plot is situated in a quiet cul-de-sac and comprises of 0. 4 acre ideal for development. There is an existing...,"Mwingi Rd Kileleshwa, Kileleshwa, Nairobi",5,
1052,5 bedroom house located in a prime and secure gated community for sale in Ruai . . . asking10m,"Ruai, Nairobi",5,10000000
1053,"-Executive 5br bungalow on half acre land, -All bedrooms en suit, -very spacious, -A gazebo, -Guest wing, -Gated and secure place...","Coffee Garden Dr Balozi Estate, Muthaiga North, Nairobi",5,85000000
1055,"This meticulously finished home is grand and homely at the same time. Sitting on a half acre, it is built with the...",,5,95000000
1058,This premium residential development in Karen consisting of 45 four and five bedroom luxury town houses set on individual half-ac...,"5 Bedroom Villa For Sale In Karen, Karen, Nairobi",5,100000000
1066,"Getting twins can be the biggest challenge especially when they turn out to be colic, but here we offer you twins; identical,...","Karen, Nairobi",5,150000000
1067,"-Executive 5br bungalow on half acre land, -All bedrooms en suit, -very spacious, -A gazebo, -Guest wing, -Gated and secure place...","Coffee Garden Dr Balozi Estate, Muthaiga North, Nairobi",5,85000000
1068,Boasting a prime location hidden immediately off Limuru road. Is this lavish home in the sourt-after neighborhood of Runda. Stand...,"Runda,Nairobi , Runda, Nairobi",5,135000000
1071,Five bedrooms house for sale in Hill View The house has semi detached guest houses and its located in A very secured...,"Hillview, Nairobi",5,150000000
1075,"Close proximity to KAHAWA SUKARI BAPTIST CHURCH , PCEA CHURCH . A perfectly addressed 5br exclusive double storey house nestled o...","KAHAWA SUKARI,NAIROBI , Kahawa sukari, Nairobi",5,45000000
1076,Exquisitely designed home with 5br. All bedrooms ensuites. Master bedroom ensuites which opens into a terrace. Separate shower an...,"Runda,Nairobi , Runda, Nairobi",5,130000000
1080,Amenities 5 Bedrooms En suite Built in wardrobes Gym Swimming pool SQ Parking for 3 plus parking shade Borehole Solar Mature gard...,"Lavington, Nairobi",5,59000000
1083,Very spacious mansionette in kitisuru west in an acre land,"Red Hill Rd Kitisuru, Kitisuru, Nairobi",5,75000000
1085,"Super Europa 5bdm Sq penthouse, international standard, expatrates stylish nice nice, spanish Tiles, Germany kitchen, British int...","Lavington, Nairobi",5,65000000
1086,"An exclusive development of seven units, carefully set on a mature wooded site of 5. 4 acres located on Kitisuru Road with...",,5,123000000
1087,Amenities 5 Bedrooms En suite Built in wardrobes Gym Swimming pool SQ Parking for 3 plus parking shade Borehole Solar Mature gard...,"Lavington, Nairobi",5,59000000
1091,Very ideal and closer to ISK and Village Market. Exclusive 5br double storey house nestled on1acre beautifully mature GARDEN. Spa...,"NYARI,  Nairobi , Nyari, Nairobi",5,120000000
1092,"Located close to UN offices , US Embassy, The Village Market , An attractive double storey house on 0. 6 acres of...","Runda Close to UN offices , Runda, Nairobi",5,100000000
1096,"A stunning double storey house that is finished to a high standard throughout the house with character and charm, in this Exclusi...","Runda close to the UN offices And the Village market, Runda, Nairobi",5,95000000
1099,"In the heard of Thigiri Ridge or New muthaiga enjoying a mature and lush neighborhood, located just next to New Muthaiga Shopping...","Thigiri Ridge , Muthaiga, Nairobi",5,110000000
1100,"Located close to the Village Market, UN Offices, the US Embassy, is a premier 5 Bedrooms Double Storey in a gated community...","Runda Close to UN and US Embassy, , Runda, Nairobi",5,85000000
1108,"Beautiful well maintained, structured double story bungalow with electric fencing and 24 hr security including professionally tra...","Karen, Nairobi",5,60000000
1109,"Established in this cul_de sac leafy atmosphere of Runda Mimosa. An enchanting 5br double storey, American type of kitchenette wi...","Runda , Runda, Nairobi",5,120000000
1110,"Close proximity to ilri headquarters, uthiru. . Few minutes drive to WESTLANDS BUSINESS DISTRICT. Excellent 5BR DOUBLE STOREY HSE...","Mountain view, Nairobi , Mountain View, Nairobi",5,40000000
1113,"5 Bedrooms A double storey house on 0, 5 acre of beautiful gardens located close to the Village market, UN Offices, US...","Runda Close to UN, Runda, Nairobi",5,90000000
1117,Features - sitting on half acre plot - spacious sitting room with a fire place and enough natural light - all bedroom...,"Runda, Nairobi",5,130000000
1118,An elegant 5 Bedrooms all en-suites Stand alone double storey house set on 1/2 acre of mature gardens in the serene of...,"RUnda Close To UN, Runda, Nairobi",5,150000000
1119,"We all have dreams of owning a perfect home with huge rooms, excellent finishes and still live conveniently close to social and...","Nyari, Nairobi",5,115000000
1121,"Bogani Park Karen on sale is a gated community development comprising of forty five, 4 and 5 bedroom luxury homes for sale...","Bogani Road, Karen, Nairobi",5,100000000
1122,"Two elegant 5 bedroom houses in the heart of Runda each with manicured lawns, swimming pool and a striking sky atrium within...","Runda, Nairobi",5,130000000
1124,"Located close to the Village Market, UN Offices, US Embass, An elegant attractive double storey house on 1 acre of mature gardens...","Runda Close to UN and US Embassy, , Runda, Nairobi",5,140000000
1125,This impressive 5 bedroom house is in the heart of Runda the much sought after serene and peaceful area in Nairobi. Its...,"Runda, Nairobi",5,100000000
1126,"South C, 5bdm Sq for sale It's on gated community and very secure and spacious Modern house, with already tenant Quiet neighborho...","South C, Nairobi",5,20000000
1127,Spectacular development that boasts a prime peaceful location hidden immediately off LIMURU RD is this lovely double storey house...,"Runda,Nairobi , Runda, Nairobi",5,110000000
1128,This impressive 5 bedroom house is in the heart of Runda the much sought after serene and peaceful area in Nairobi. Its...,"Runda, Nairobi",5,100000000
1129,"5 bedrooms A charming double storey located close to village market , Living Room, With fireplace, separate dining Room, family R...","Mimosa Runda close to UN Offices, Runda, Nairobi",5,130000000
1130,Here is another amazing and refreshing Superior Villa. This house is nestled in the beautiful greenery of Nairobi. It enjoys a wo...,"Five Bedroom House For Sale In Spring Valley, Spring Valley, Nairobi",5,150000000
1133,On half acre Ready for sale 5 bedroom all en suite Perimeter wall Electric fence Mature garden Stand alone house,"30 Mimosa Close, Runda Mimosa Rd, Runda, Nairobi",5,80000000
