,desc,location,size,value
420,"We are proud to be marketing this magnificent ""Natures Paradise"", nestled on a very private 0.8 acres at the heart of the Manyani Road in Lavington. As the large gate opens, the imposing residence is revealed from a distance. 
The experience of driving along the circular driveway alongside the manicured lawn with the most beautiful palm trees, spread along the house, immediately sets the stage and fills one with the apprehension of what lies ahead. The home boasts of generous rooms which allow for informal and formal entertainment on a grand scale. 
*Price does not include service charge of KES 20,000/-
With four en-suite bedrooms, spacious entertainment areas, private guest wings and the most mature and lush palm trees set in natural surroundings.The Port Cochere leads to a beautiful granite floor lobby which leads to the main lounge on one side and the guest wing on the other with the staircase leading to the first floor.
The main lounge consists of a well designed bar in a tidy corner, a fireplace with natural stone back-drop and the dining on one side and with the informal patio lounge facing the beautiful garden.The first floor opens to a family room with a beautiful roof top garden - all complete with the BBQ grill and basic entertaining gear.The entertainment ""Banda"" outside comes complete with the grills, bar and can seat and entertain a good number of guests.
The home offers another wing with a large spa/ gym area studio with changing rooms and showers. Incredible gardens with water features and alcoves for potted plants and a large staff wing, 175 KVA generator backup and borehole with excellent security throughout. This property is truly one of a kind for the discerning buyer. There are many other classic features to the home.Dare to live the Manyani Road dream.","Lavington, Dagoretti North",5,220000000
422,"Located in the quiet neighborhood of Garden estate is this lovely 5 bedroom house providing the suburban feeling to its occupants.Its close to Shopping malls,schools and hospitals.
Description:
Located in the Prime neighborhood of Garden Court. Near Proximity to Braeburn School, Windsor Golf and Country Club. Malls nearby are Ridgeways Mall, Ciata Mall, Mountain Mall and Garden City Mall.
Located in a very serene and quiet environment.
Cabro paved driveway and parking
Stone perimeter wall
Guard house by the entrance
Beautifully tiled floors
Hard wood staircase
Office / study room
Laundry and Pantry area
Ideal kitchen with well done fittings
Security doors on all entry doors
2 balconies
Gypsum ceilings
Decorated exterior walls
Ample Parking
Lush green lawn
Well for extra water storage and a septic tank
Pets allowed
Secure area
Well done Tarmac Road accessing the house.
Located on a 1/4 acre with ready title.
Water and electricity available","Marurui Rd, Garden Estate, Kiambu",5,60000000
432,"Find yourself waking up to the sounds of the river and enjoying un-interrupted views of the forest at these immaculate 4/5 bedroom villas tucked away in the lush and secure area of Riverside Drive. With only 4 in the compound you are assured tranquility, security and privacy.
A perfect opportunity to acquire these contemporary villas designed for luxury and comfort set on 3 floors.
Ground Floor comprising of a modern Italian Fitted Kitchen with Zanussi Appliances, a dining & living areas overlooking the garden, laundry and utility area, an en-suite guest bedroom and a cloakroom;
First Floor comprising of 3 (2 en-suite) large & comfortable bedrooms, master is an en-suite bedroom with walk-in wardrobes and a large balcony;
Lower ground boasts a large en-suite space that can be a bedroom, gym, family room or an entertainment area with access to the garden;
Self - contained DSQ for 1;
Covered Carports & ample parking","Riverside, Westlands",5,105000000
434,"This is a magnificent and very spacious 5 bedroom all ensuite townhouse located in a quiet and serene area in Kileleshwa off Nyeri road. It offers proximity to Valley Arcade mall, Kasuku Centre, schools, hospitals and other amenities.
On the ground floor.
The living room is generous with space and has a fire place and separate dining area.
The kitchen is big, modern and fitted with inbuilt cabinets.
It has a pantry and laundry area.
One bedroom that is ensuite.
Has a servant quarter behind.
On the first floor.
It has three bedrooms all ensuite and fitted with inbuilt wardrobes.
It also has a common bathroom and toilet.
On the second floor
Has one bedroom that is ensuite and a washroom
Has a family room.
It has an open area that can be used for parties.
The house has a wooden floor and tiled on the wet areas. It has a parking space for two and a garden.
It has a manned gate for security i a compound of 10 units.
Price is Kshs. 62 million (negotiable)","Kileleshwa, Dagoretti North",5,62000000
436,"Regency Park is a modern luxury gated community development in the quiet Karen suburb of Nairobi. The location is within the vibrant Karengata community, a secure cosmopolitan area with an unparalleled range of up market lifestyle amenities. Located only 10 km from the City Centre, the Regency Park is very accessible, being approachable from Langata Road,Karen Road and Magadi Road. There are four international schools within 10 minutes' drive, and several acclaimed universities in the immediate neighbourhood. Karen Country Club is a scant 5 minutes away, as is the Galleria shopping mall, the Karen Blixen Coffee Garden, the Giraffe Centre and the Nairobi National Park. Each villa in Regency Park measures 440 sqm and is designed to have large airy spaces that articulate freedom and relaxation, while providing all amenities for modern convenience. Each villa sits on half an acre and comprises: • 5 bedrooms all en suite • 6 bathrooms • Large study with a garden view • Family room & mini lounge • 2 DSQs, laundry room & garden store • Spacious kitchen with breakfast table & pantry • Sunken lounge with","Karen, Langata",5,85000000
438,"Located in the leafy suburbs of Karen is this magnificent, lavish and extravagant 5 bedroom all ensuite country Villa on half an acre, located in a gated comunity of 20 units, with superb architectural design, extraordinary landscaping and the most serine country atmosphere.
Description of Units
-Five Bedroom Villas
-Each unit is on half an acre
All Villas share the following features:
-All bedrooms en-suite,
-Corner Bath tub in master bathroom,
-Extensive fitted wardrobes,
-Family room, Two DSQs,
-Four car parks,
-Laundry,
-Kitchenette
Features
-Club house,
-Gymnasium,
-His & Hers Sauna,
-His & Hers steam rooms,
-Swimming Pool,
-Electric fence,
-Intercom facility,
-Solar hot water,
-Inverter based power back-up,
-ICT provision,
-Rain water harvesting,
-Gardens,
-Borehole","Karen, Langata",5,74900000
440,"This newly built palatial house is located in a secure location off Ruaka Road in Runda. It is tastefully and aesthetically finished providing unimaginable comfort.The 5 bedroom two storey house comfortably sits on a generous 0.75 acre and it covers 10,000 sq ft of built up area.It has close proximity proximity to UN Gigiri Area,The Village market, Two rivers mall and Brookhouse school.It borders several Embassies providing Top Notch security.
Features:
-5 En Suite Bedrooms
-Master with Jacuzzi, Shower cubicle and a beautiful in-built Walk-in Closet.
- En-suite Guest Room
-Visitors Cloak Room.
-Modern fully Fitted Kitchen with a pantry.
-Lounge.
-Spacious Dining area.
-Family room
-Spacious Office cum Study Room.
-Spacious Stair Cases with granite tops
-Gypsum Ceiling with decorative lights.
-Wooden floors and quality Ceramic Tiles on the Wet areas
-Laundry area.
-CCTV Cameras
-Solar water heater
-Servant Quarters for 2
-Lockable Garage for 2.
-80,000 Litres Underground Water Storage
-Cabro Paved Driveway and Parking.
-Guards House and a Generator Room.
-Modern Bio Digester
-Manicured and Landscaped Garden.
-Perimeter Wall reinforced with Electrical Fence and Razor Wire.
-Sits in a 0.75 Acre Plot.","Ruaka Road, Runda, Kiambu",5,250000000
463,"This unfinished 20% maisonette standing on 1/4 of an acre in Muigai estate Kitengela on the 2nd row from Namanga road.
It is a five bed roomed all ensuite with a dsq, a carport, TV room and a large sitting room with open plan to the dinning area
Price is 12 million.
Direct to the owner and Clean documents in my possession for verification.","Kitengela, Kajiado North",5,12000000
468,"It won't be easy to click out of holiday mode in this stylish contemporary 5 bedrooms townhouse nestled proximity to social amenities such as international schools,UN heard quarter,westgate mall in westlands,Agha hospitals.
Hidden away on fringe of the city and immersed in peaceful natural surroundings suitable for the morden pleasure-seeker.
5 bedrooms all ensuite masters bedrooms bedrooms with private balcony from which you can enjoy breeze and unbroken scenic view from the garden and beyond.
Welcoming kitchen fitted with electric cooker,oven and microwave plus kitchen cabinets and concealed laundry.
Here are exceptional facilities,swimming pool,club house,well landscaped garden,CCTV Camera,electric fence and back up generator,perimeter wall,solar heating system .
There is no reason why you should not see this remarkable property.....","Karura, Westlands",5,75000000
476,"It sits on a 1/4 acre piece of land
All rooms are en suite with a Jacuzzi
The house has a modern stylish finish
It has a self contained Detached Servants quarter.
It has a self contained security guard house by the gate.
Others
Beautiful lawns and a kitchen garden with grown banana stems add to the beauty of this master piece.
Cabro works parking and paved walk ways
Stone wall mounted with an electric fence and CCTV cameras ensures adequate 24 hour security for the residents.
Supply of clean and regular pipe water complements the 15000 litres storage tanks installed in the house.","Kiu River, Kahawa Sukari, Kiambu",5,55000000
478,"FOR SALE - Starting from Kshs 58M ono
TO LET - Starting from Kshs show me /-
An exclusive and prestigious modern townhouses development in Westlands. The 18 luxurious houses comprises of aesthetically pleasing interior and exterior architectural finishes built with the highest quality of construction standards with elegance and style.
its environment offers maximum space of peace and tranquility among other intrinsic aspects of its compelling green nature.Located in the premier suburbs of Westlands, Taj Prestige enjoys the close proximity to Westlands CBD,top notch schools and world-class entertainment spots, shopping malls and other social amenities.
3 storey with 5 Spacious bedrooms all ensuite
Spacious lounge with separate dining
Modern day kitchen adorned with a pantry, plenty of cabinets
High-quality sanitary fittings& fixtures
Ample parking space
24 Hour Security and Alarm System
Lush Gardens
Roof terrace ideal for entertainment
Swimming pool
Lush green gardens
Ample visitors parking","Brookside, Westlands Area, Westlands",5,58000000
