,desc,location,size,value
1408,"Luxurious 4 Bedroom Townhouse For Sale, Njumbi road","Njumbi road, Lavington, Nairobi, Nairobi",4,0
1410,Chalbi Homes Lavington,"Lavington, Nairobi, Nairobi",4,75000000
1412,Four Bedrooms Townhouse all En-suites in Lavington,"Charbi drive, Lavington, Nairobi, Nairobi",4,50000000
1413,1 Acre with 4 Bedrooms House in Muthaiga Nairobi,"Muthaiga, Muthaiga, Nairobi, Nairobi",4,250000000
1414,4 Bedroom Townhouse for sale in Westlands,"Grevillea Grove, Westlands, Nairobi, Nairobi",4,59000000
1415,4 Bedroom house + DSQ for sale in Embakasi.,"Embakasi, Embakasi, Nairobi, Nairobi",4,11000000
1417,Runda Gardens,"Runda, Nairobi, Nairobi",4,37000000
1419,4 Bedroom House for sale in Fair Acres Karen,"Fair Acres Rd, Karen, Nairobi, Nairobi",4,95000000
1420,Four Bedrooms Tonwhoues all En-suites in Karen,"Langata road, Karen, Nairobi, Nairobi",4,75000000
1421,4 Bedrooms Mansion,"Parklands, Parklands, Nairobi, Nairobi",4,37000000
1422,FOUR  BEDROOMS TONWHOUES FOR    SALE   IN RIVERSIDE,"Riverside drive, Riverside, Nairobi, Nairobi",4,140000000
1425,A New And Modern Development Of 4 Bedroom Maisonettes In Syokimau,"Mombasa road, Syokimau, Nairobi, Nairobi",4,12000000
1426,Five Star Meadows,"Kiambu Road, Nairobi, Nairobi",4,45000000
1427,4 Bedroom House for sale in Loresho,"Loresho Close, Loresho, Nairobi, Nairobi",4,60000000
1428,4 Bedroom Town House plus DSQ For Sale in Kilimani,"dennis pritt, Kilimani, Nairobi, Nairobi",4,50000000
1440,4 Bedroom Townhouse for sale in Lavington,"Riara road, Lavington, Nairobi, Nairobi",4,55000000
1441,4 Bedroom Townhouse for sale on Kerarapon,"Ngong road, Ngong Road, Nairobi, Nairobi",4,38000000
1442,4 Bedroom Villa in Nairobi,"Njubi road, Lavington, Nairobi, Nairobi",4,70000000
1447,"4 Bedroom Townhouse, Thika Road","Thika Road, Nairobi, Nairobi",4,13000000
1448,"4br Townhse, Kiambu road","Off Kiambu road, Kiambu Road, Nairobi, Nairobi",4,37000000
1449,17 1016 SR An extraordinary prospect to own ideal bungalow 17 03 28,"Karen Plains 17 03 28, Karen, Nairobi, Nairobi",4,70000000
1453,Furnished Townhouse to let,"Westlands, Westlands, Nairobi, Nairobi",4,400000
1454,4 Bedroom Bungalow for sale on Ngong Road Kirarapon,"ngong road, Ngong Road, Nairobi, Nairobi",4,35000000
1455,Lovely Picturesque House in Karen,"Karen, Nairobi, Nairobi",4,65000000
1456,4 Bedroom Town House at Kilimani,"Hurlingham, Kilimani, Nairobi, Nairobi",4,43000000
1459,An Exclusive And Prestgious Modern 4 Bedroom Townhouse in Kyuna,"Shanzu road, Kyuna, Nairobi, Nairobi",4,62000000
1461,"Executive 2 Story 4 Bedroom Country House on Kiambu Road, 5 Star Meadows","mushroom road, Kiambu Road, Nairobi, Nairobi",4,40000000
1463,Four Bedrooms Townhouse all En-suites in Karen,"Langata road, Nairobi, Nairobi",4,75000000
1467,Kyuna 4 Bedroom House In Nairobi,"Kyuna, Kyuna, Nairobi, Nairobi",4,75000000
1470,4 bedroom House for sale in Kitisuru,"Ngecha Road, Kitisuru, Nairobi, Nairobi",4,58000000
1472,4 Bedroom Mansion,"Kileleshwa, Kileleshwa, Nairobi, Nairobi",4,35000000
1479,Beautiful 4 Bedroom Villa - Redhill Limuru,"Limuru road, Nairobi, Nairobi",4,25000000
1482,Loresho cresent -4 bedroom Bungalow for sale kshs.75M,"Loresho cresent bungalow on sale, Loresho, Nairobi, Nairobi",4,75000000
1483,4 Bedroom House for Sale in Karen,"Galleria. , Karen, Nairobi, Karen, Nairobi, Nairobi",4,65000000
1484,4 Bedroom House With A Separete 3 Bedroom Guest House at Karen 75% Complete,"Kuwinda Village, Karen, Nairobi, Nairobi",4,50000000
1492,Neatly Nestled Country Home in Karen,"Karen, Karen, Nairobi, Nairobi",4,350000
1496,4 Bedroom Townhouse for sale in South C,"South C, Nairobi, Nairobi",4,20000000
1498,Gated Community With 10 Houses,"Karen, Karen, Nairobi, Nairobi",4,65000000
1499,House At Hardrock Park - Juja,"Thika Road, Nairobi, Nairobi",4,25000000
5,"Cornerstone Gardens, Kamulu","Kangundo Road., Kangundo Road, Nairobi, Nairobi",3,3750000
7,Maple Ridge Estate,"Waiyaki Way, Nairobi, Nairobi",3,4500000
9,Rosewood Estate,"Thika Road, Nairobi, Nairobi",3,4250000
39,Spacious 3 Bedroom Maisonette in Karen on 3/4 Acre Plot,"Karen, Karen, Nairobi, Nairobi",3,43000000
46,MOMBASA RD OPP. SYOKIMAU - 3 BEDROOMS MAISSONETTE PLUS SQ.,"Mombasa road-Near Nation printers., Mlolongo, Nairobi, Nairobi",3,13500000
48,3 BEDROOM PLUS SQ MANSIONATE ON SALE IN SYOKIMAU,"Syokimau, Nairobi, Nairobi",3,12500000
80,3 Bedroom at Eden Ville on Kiambu Road,"Kiambu Road, Nairobi, Nairobi",3,25000000
88,Executive 3 Bedroom Maisonette for sale in Lavington,"Lavington, Nairobi, Nairobi",3,45000000
89,Beautiful 3 Bedroom Bungalow With Own Compound (Quick Sale),"Saika Kangundo Road, Kangundo Road, Nairobi, Nairobi",3,6700000
90,"3 Bed Massionettes  for sale in Kitengela,Almond Groove","Kajiado, Nairobi, Nairobi",3,8600000
108,Luxurious 3 Bedrooms all Ensuite plus SQ Very Spacious House in Kileleshwa,"Kileleshwa, Nairobi, Nairobi",3,30000000
109,Prime Property – Old Muthaiga,"Old Muthaiga, Muthaiga, Nairobi, Nairobi",3,180000000
136,"Beautiful,affordable 3 Bedroom Maisonettes","Muthama road, Syokimau, Nairobi, Nairobi",3,13200000
146,3 Bedroom Bungalow  in Kiserian,"Kiserian, Kiserian, Nairobi, Nairobi",3,10000000
153,Lovely 3 Bedroom Bungalow in Kiserian,"Kiserian, Kiserian, Nairobi, Nairobi",3,6500000
156,3 Bedroom House for sale in Kileleshwa,"tebere cresent, Kileleshwa, Nairobi, Nairobi",3,125000000
168,3 Bed Room House  at Harambee Estate,"Harambee, Nairobi, Nairobi",3,12000000
188,"Impeccable 3 Bedroom Master Ensuite Bungalow in Rongai, Rimpa","Rongai, Kajiado, Nairobi, Nairobi",3,6500000
197,"Amazing  Modern 3 Bedroom Maiosonettes in Kitengela, Yukos","Kitengela, Kajiado, Nairobi, Nairobi",3,8750000
199,Cozy! Kitengela Three Bedroom Bungalow,"Kitengela, Kajiado, Nairobi, Nairobi",3,8750000
203,3 Bedroom House in Quiet Location in New Muthaiga - S311,"Thigiri Ridge, New Muthaiga, Thigiri, Nairobi, Nairobi",3,88000000
212,3 Bedroom Bungalow in Kiserian,"Kiserian, Kiserian, Nairobi, Nairobi",3,9500000
223,3 Bedroom Apartment,"6th Avenue, Parklands, Nairobi, Nairobi",3,27000000
229,"A New and Spacious 3 Bedroom Bungalow in New Valley, Kitengela","Kitengela, Kajiado, Nairobi, Nairobi",3,7900000
232,"3 Bedroom Master Ensuite Bungalow in Kitengela, Muigai Estate","Kitengela, Kajiado, Nairobi, Nairobi",3,6500000
243,3 Bedroom House for sale in Kileleshwa,"tebere cresent, Kileleshwa, Nairobi, Nairobi",3,112000000
244,Perfect! Kitengela Three Bedroom Bungalow,"Kitengela, Kajiado, Nairobi, Nairobi",3,7400000
255,Lovely New 3 Bedroom  House in  Lavington,"Lavington, Nairobi, Nairobi",3,25000000
284,3 Bedroom Double Storey House on 1 Acre Plot Adjoining Windsor Golf Club - S275,"Kigwa Ridge, Ridgeways, Nairobi, Nairobi",3,160000000
292,3 Bedroom House For Sale In Runda (Kenya) - 3KE1318856,"Runda, Nairobi, Nairobi",3,69000000
317,3 Bedroom Maisonette With 4 Extensions  in South B,"South B, Nairobi, Nairobi",3,17000000
353,Luxurious 3 Bedrooms plus Dsq Off plan Premium House at 40 Acre for sale in Kiambu Road,"Runda, Nairobi, Nairobi",3,28950000
356,House  in Kamulu,"Kamulu, Nairobi, Nairobi",3,3750000
359,3 Bedroom House for Sale in Runda - 3KE1318856,"Runda, Runda, Nairobi, Nairobi",3,78000000
383,4 Bedroom House in Lavington,"Lavington, Lavington, Nairobi, Nairobi",3,45000000
393,3 Bedroom House For Sale In Syokimau (Kenya) - 3KE1374342,"Syokimau, Nairobi, Nairobi",3,6950000
399,3 Bedroom House in Kiambu Road,"Kiambu Road, Nairobi, Nairobi",3,25000000
405,RED OAK ESTATE THIKA ROAD KENYATTA ROAD ( OFF PLAN ),"kenyatta road kimunyu, Thika Road, Nairobi, Nairobi",3,4990000
409,"Beautiful 3Bedroom Bungalow Plus Sq for sale,Ruaka","Ruaka, Ruaka, Nairobi, Nairobi",3,12500000
416,Magnificent 3 Bedroom Townhouse With Dsq For Sale In Syokimau,"Airport Road, Syokimau, Nairobi, Nairobi",3,10500000
432,Beautiful 3 Bedroom Country Style Bungalow on 1/2 Acre in Karen,"Karen, Karen, Nairobi, Nairobi",3,50000000
437,3 Bedroom Country Style Bungalow on 1/2 Acre in Karen,"Dagoretti Lane, Dagoretti Road, Nairobi, Nairobi",3,50000000
438,A Spacious and Stunning 2 Bedroom Bungalow (Own Compound) at Thika Road on Distress,"Witeithie, Ruiru, Nairobi, Nairobi",3,1450000
460,"3 Bedroom Maisonette, Utawala","Utawala , Nairobi, Nairobi",3,9200000
465,Magnificent 3 Bedroom Maisonette,"Ruaka, Ruaka, Nairobi, Nairobi",3,17000000
478,3 Bedroom Premium Houses in Kiambu Road,"Kiambu Road-Nairobi, Kiambu Road, Nairobi, Nairobi",3,28950000
489,3 Bedroom Apartment,"kilimani kayahwe road, Kilimani, Nairobi, Nairobi",3,17000000
495,3 Bedroom Maisonette in Embakasi,"Embakasi, Embakasi, Nairobi, Nairobi",3,9500000
504,3 Bedroom House for sale in Kitengela,"Kitengela Namanga, Mombasa Road, Nairobi, Nairobi",3,8000000
533,3 Bedroom Maisonette with DSQ in Kileleshwa for Sale.,"kileleshwa, Kileleshwa, Nairobi, Nairobi",3,30000000
564,Kantafu Serene Homes,"Kangundo road, near Kantafu town, Kangundo Road, Nairobi, Nairobi",3,3999000
586,Very Spacious 3 Bedrooms Apartment in Kilimani with Sq.,"Kilimani, Nairobi, Nairobi",3,23000000
589,3 Bedroom House in Ngumo,"Highview Estate phase II, Ngummo, Nairobi, Nairobi",3,17000000
595,3 Bedrooms With Study In Lavington - Valley Arcade - 2096-B2,"Lavington, Nairobi, Nairobi",3,27000000
610,KAREN / KERARAPON - 3 BEDROOMS BUNGALOW.,"KERARAPON DRIVE., Karen, Nairobi, Nairobi",3,25000000
619,3 Bedroom Apartment,"lavington masaduku line, Lavington, Nairobi, Nairobi",3,24000000
630,River View Estate  3 Bedroom Bungalows Along Thika Road.,"Thika Road, Thika Road, Nairobi, Nairobi",3,2750000
669,Maisonette for sale in Utwala,"Utawala , Nairobi, Nairobi",3,9250000
683,3 Bedroom Maisonette in Kilimani,"Kilimani, Kilimani, Nairobi, Nairobi",3,32000000
692,SOUTH C - MUGOYA - 3 BEDROOMS MAISONETTE.,"BELLE VUE ROAD., South C, Nairobi, Nairobi",3,18000000
697,Luxury 3 Bedroom Maisonettes In Syokimau,"St Thomas Timothy Road, Syokimau, Nairobi, Nairobi",3,15500000
711,"Spacious And Magnificent 3 Bedroom Villa + Sq, Kiambu Road","Kiambu, Kiambu Road, Nairobi, Nairobi",3,35000000
714,Well Maintained 3 Bedroom Maisonette In South C,"South C, South C, Nairobi, Nairobi",3,13800000
722,Beautiful 3 Bedrooms Masionatte with SQ in Kileleshwa,"Kileleshwa, Nairobi, Nairobi",3,30000000
728,Olive Court Mlimani (Kitengela) Phase 2 Newly Launched,"Mlimani Kitengela, Mlolongo, Nairobi, Nairobi",3,8500000
730,"Westlands, 3 Bedroom Maisonette for sale","RHAPTA RD, Westlands, Nairobi, Nairobi",3,40000000
739,Townhouse In Kabarsiran Lavington,"Lavington, Nairobi, Nairobi",3,45000000
745,"Karinde, Off Dagoretti Rd, 3 Bedroom House for sale","Dagoretti Road, Dagoretti Road, Nairobi, Nairobi",3,11000000
747,World Class Luxurious 3 Bedrooms all Ensuite with Dsq in a Gated Community in Kiambu Road,"Kiambu Road, Nairobi, Nairobi",3,35000000
749,Spacious T House 3 Bedroom Master Ensuite for sale Kileleshwa,"Kileleshwa, Nairobi, Nairobi",3,40000000
758,3 Bedroom Mansionate on Sale in Nyayo Embakasi,"Nyayo Embakasi, Embakasi, Nairobi, Nairobi",3,12500000
774,Magnificent Bungalow In Athi River,"Athi River, Riruta, Nairobi, Nairobi",3,7500000
779,"3 bedroom, 12 room, country style home on 1/2 acre","Dagoretti Road, Karen, Nairobi, Nairobi",3,50000000
782,Elegant 3 Bedroom House for sale in Kileleshwa (OLOITOKTOK Villas),"Methodist Ministries Kileleshwa, Kileleshwa, Nairobi, Nairobi",3,43000000
786,3 Bedroom Bungalow,"Loresho, Loresho, Nairobi, Nairobi",3,65000000
793,Stunning 3 Bedroom Maisonettes In Syokimau,"Syokimau, Syokimau, Nairobi, Nairobi",3,9500000
795,3 Bedroom Standalone on 1/2 an Acre for Sale in Karen,"Dagoretti Road, Karen, Nairobi, Nairobi",3,55000000
811,Newly Renovated 3 Bedroom Bungalow on Half Acre,"Karen, Nairobi, Nairobi",3,50000000
816,"Juja Plains View Estate, 3 Bedroom Bungalows in a Gated Community Ready for Occupation.","Juja Farm Road, Ruiru, Nairobi, Nairobi",3,5500000
849,Loresho Home,"Loresho, Nairobi, Nairobi",3,33000000
853,Sidai Village 3 Bed Maisonettes,"Lukenya, Nairobi, Nairobi",3,9500000
857,Oak Park Estate Three Bedroom (all Ensuite) Bungalows Along Kenyatta Road,"Kenyatta Road, Thika Road, Nairobi, Nairobi",3,3990000
861,Luxurious 3 Bedroom Mansionatte with SQ for sale,"Lavington, Nairobi, Nairobi",3,27000000
862,Pine Wood Estate Kenyatta Road Opposite the New Reign Hotel,"Kenyatta Road, Thika Road, Nairobi, Nairobi",3,3990000
865,3 Bedroom Town House in Kilimani,"ndemi lane, Kilimani, Nairobi, Nairobi",3,31000000
866,Maple Ridge Estate Three Beroom Bungalows all Ensuite Along Waiyaki Way.,"Kikuyu, Waiyaki Way, Nairobi, Nairobi",3,3990000
868,The Riverine Townhouse,"Mombasa Road, Nairobi, Nairobi",3,15000000
873,Waterfront Loresho,"Loresho, Nairobi, Nairobi",3,33000000
900,Gem Juja Maisonettes 3 Bedroom 2 Ensuite at Juja Kalimoni.,"Juja, Ruiru, Nairobi, Nairobi",3,2950000
917,3 Bedroom House for sale in Karen - 3ke1111208,"Karen, Karen, Nairobi, Nairobi",3,49900000
918,Gem Juja Maisonettes Three and Four Bedroom Units,"Thika Road, Thika Road, Nairobi, Nairobi",3,3500000
926,3 Bedrooms House,"Kitengela road, Langata, Nairobi, Nairobi",3,16000000
933,"Ruaraka, 3 Bedroom Apartment for sale","Ruaraka, Ruaraka, Nairobi, Nairobi",3,7500000
939,"NGUMO/GOLF COURSE - 3 BEDROOMS MAISIONETTE, 2 EXTENSIONS 1 & 2 BEDROOMS.","OFF Mbagathi road, Ngummo, Nairobi, Nairobi",3,25000000
943,3 Bedroom Bungalows with a Dsq in Athiriver,"Mombasa Road, Nairobi, Nairobi",3,7900000
945,A Spacious Corner House 5 Bedroom All Ensuite for sale in Kileleshwa,"Kileleshwa, Nairobi, Nairobi",3,45000000
948,3 Bedroom House in Kileleshwa,"Oloitoktok rd, Kileleshwa, Nairobi, Nairobi",3,27800000
968,Brand New 3 Bedroom Townhouse All Ensuite With A D Sq,"Mombasa Road, Mombasa Road, Nairobi, Nairobi",3,12500000
971,THREE BEDROOM HOUSE WITH FOUR RENTAL UNITS- SOUTH,"South B, South B, Nairobi, Nairobi",3,25000000
976,Windsor View Court,"Kiambu Road., Kiambu Road, Nairobi, Nairobi",3,18000000
986,3 Bedroom House for sale in Dagoretti,"Dagoretti, Dagoretti Road, Nairobi, Nairobi",3,11000000
988,3 Bedroom House For Sale In Kileleshwa,"Kileleshwa, Nairobi, Nairobi",3,20000000
996,3 Bedroom Bungalow for sale in Ruiru,"Gwa Kairu, Ruiru, Nairobi, Nairobi",3,6200000
1019,"Donholm, 3 And 4 Bedroom Maisonettes for sale","Donholm, Donholm, Nairobi, Nairobi",3,13000000
1036,3 Bedroom House at Kerarapon Drive,"Kerarapon Drive, Karen, Nairobi, Nairobi",3,40000000
1039,3 Bedroom House For Sale In South B,"South B, Riruta, Nairobi, Nairobi",3,14500000
1057,Ngumo Estate,"Ngummo, Nairobi, Nairobi",3,19000000
1063,Lovely Maisonette In Syokimau,"Mombasa Road, Syokimau, Nairobi, Nairobi",3,12800000
1069,"3 Bedroom Master En-suite Bungalow, Baltimore Estate","Kitengela, next Hashi petrol station 200m from Namanga highway, Kajiado, Nairobi, Nairobi",3,5950000
1084,Ruaraka 3 Bedroom Apartment for sale,"Ruaraka, Ruaraka, Nairobi, Nairobi",3,8500000
1087,Waterfront 3 Bedroom Townhouse,"Loresho, Waiyaki Way, Nairobi, Nairobi",3,31000000
1089,3 Bedroom House for sale in Ruiru,"Ruiru, Nairobi, Nairobi",3,6200000
1125,Mashariki Court Annexe,"off Thika road along Kenyatta road, Thika Road, Nairobi, Nairobi",3,3250000
1140,A Spacious Town House5 Bedroom All Ensuite 2dsq Family Room Study A Big Store A Terrace For Sale In Lavington,"Lavington, Lavington, Nairobi, Nairobi",3,45000000
1143,Spacious Well Maintained Maisonette In Embakasi,"Baraka Estate, Embakasi, Nairobi, Nairobi",3,10300000
1146,"3 Bedroom Townhouse for sale Along Mombasa Road, Imara Daima","Mombasa Road, Imara Daima, Mombasa Road, Nairobi, Nairobi",3,13500000
1161,A 3 Bedroom Townhouse for sale Along Mombasa Rd Near Athi River Junction,"It's off mombasa rd near Athi river junction., Mombasa Road, Nairobi, Nairobi",3,12500000
1172,House at 5 Star Paradise,"kiambu road, Kiambu Road, Nairobi, Nairobi",3,24950000
1192,A 3 Bedroom With DSQ Maisonette For Sale Along Mombasa road Near Total Sabakia Petrol Station,"Mombasa road, Mombasa Road, Nairobi, Nairobi",3,12500000
1202,Luxury 3 Bedroom Maisonettes In Syokimau,"St Thomas Timothy Road, Syokimau, Nairobi, Nairobi",3,15500000
1204,Mombasa Road three Bedroom House For Sale,"Mombasa Road, Mombasa Road, Nairobi, Nairobi",3,12000000
1211,"3 Bedroom Maisonettes For Sale In Athi River,Mombasa Rd","Mombasa Road, Nairobi, Nairobi",3,11000000
1216,3 Bedroom House for sale in Kiambu,"Kiambu, Ruiru Kamiti Road, Riruta, Nairobi, Nairobi",3,23750000
1227,House for sale,"South C, Nairobi, Nairobi",3,15000000
1243,3 Bedroom Massionate Plus Dsq for sale in Syokimau,"Mombasa road, Syokimau, Nairobi, Nairobi",3,13000000
1245,3 Bedroom Bungalow in Kitenegela,"KITENGELA, Kajiado, Nairobi, Nairobi",3,6500000
1285,"Deluxe 4 Bedroom Bungalow on One Acre for sale in Karen, Mukoma Road,","Mukoma road, Karen, Nairobi, Nairobi",3,80000000
1293,Adams Arcade Townhouse 3 Bedrooms,"Ngong Road, Nairobi, Nairobi",3,27000000
1314,"3 Bedroom Maisonette in Kileleshwa, Kandara road","Kandara road, Kileleshwa, Nairobi, Nairobi",3,35000000
1331,3 Bedroom House In Syokimau,"Syokimau, Nairobi, Nairobi",3,10500000
1352,House in Ngummo,"Ngummo, Ngummo, Nairobi, Nairobi",3,12000000
1358,3 Bedroom Maisonette  In Komarock,"komarock, Koma Rock, Nairobi, Nairobi",3,11000000
1360,House in Ruai Nairobi,"off Kangundo road, Ruai, Nairobi, Nairobi",3,4400000
1364,3 Bedroom House For Sale In Mlolongo,"Off Mombasa Road, Riruta, Nairobi, Nairobi",3,8000000
1411,3 Bedroom Lovely Maisonette in Syokimau,"Mombasa Road, Syokimau, Nairobi, Nairobi",3,12800000
1431,17 1014 ST An opportunity to acquire this urbane and prestigious three bedroom maisonnette 17 03 23,"Buru Buru Estate, Buruburu, Nairobi, Nairobi",3,12000000
1432,4 Bedroom House on One Acre for sale in Karen (Giraffe View),"Mukoma Road, Karen, Nairobi, Nairobi",3,80000000
1434,"Bustani Villas, 3-Bedroom Master En-Suite Plus Dsq - Mombasa Rd - Syokimau","Syokimau, Nairobi, Nairobi",3,13000000
1436,3 Bedroom Townhouse for sale in South B,"South B River Bank Estate, South B, Nairobi, Nairobi",3,13500000
1446,Adams Arcade -3 Bedroom Townhouse Within A Gated Community-Kes28m,"Kilimani close to CBD,International schools and shopping malls, Kilimani, Nairobi, Nairobi",3,28000000
1460,3 Bedroom  Maisonette for sale,"Naivasha, Riruta, Nairobi, Nairobi",3,12600000
1462,3 Bedrooms Bungalow Master En suite,"Kantafu, Kangundo rd, Ruai, Nairobi, Nairobi",3,3500000
1464,Stunning 3 Bedroom Maisonettes In Syokimau,"Syokimau, Syokimau, Nairobi, Nairobi",3,9500000
1466,3 Bedroom House for sale in Buruburu,"buruburu, Buruburu, Nairobi, Nairobi",3,8500000
1474,3 Bedroom Maisonette Master Ensuite Plus Dsq for sale in Syokimau,"Mombasa road, Syokimau, Nairobi, Nairobi",3,13000000
1477,3 Bedroom Offplan Town House For Sale  in Ngong,"ngong, Ngong Road, Nairobi, Nairobi",3,7800000
1485,Kileleshwa- 3 Bedroom House For Sale,"Kileleshwa, Nairobi, Nairobi",3,27000000
1491,Unbeatable Home for sale in Karen,"Nairobi, Riruta, Nairobi, Nairobi",3,50000000
1494,3 Bedroom House for sale in Lavington,"Amboseli Road, Lavington, Nairobi, Nairobi",3,25000000
170,1 acre Property for sale in Kileleshwa.,"kileleshwa, Kileleshwa, Nairobi, Nairobi",2,400000000
217,Lovely New 2 Bedroom  House in Lavington,"Lavington, Nairobi, Nairobi",2,17000000
236,"House, 2 Br – Imara Daima, off Tegla Lorupe Rd","Imara Daima, Nairobi, Nairobi",2,8000000
455,An Enchanting Old 2 Bedroom Bungalow for sale in Kiambaa,"Kiambaa, Waiyaki Way, Nairobi, Nairobi",2,6000000
484,Prestigious 2 Bedroom House for sale in Riruta,"Riruta, Riruta, Nairobi, Nairobi",2,30000000
492,For Sale - 2 Bedroom House,"Riruta, Riruta, Nairobi, Nairobi",2,31000000
514,House at Serenity Development - Kileleshwa,"Hamisi Road, Kileleshwa, Nairobi, Nairobi",2,18000000
724,2 Bedroom for sale at Imara Daima,"Imara Daima, Nairobi, Nairobi",2,7000000
962,3&4 Bedroom Town Houses In Syokimau,"Syokimau, Syokimau, Nairobi, Nairobi",2,9800000
1014,The Gem Gardens Affordable Bungalows along Thika Road,"Thika Road, Ruiru, Nairobi, Nairobi",2,2350000
1163,3&4 Bedroom Town Houses In Syokimau,"Syokimau, Syokimau, Nairobi, Nairobi",2,9800000
1304,Spacious 2 Bedroom House in Madaraka,"Madaraka, Nairobi, Nairobi",2,7500000
117,Quick Sale of Spa in Kilimani,"Kilimani, Kilimani, Nairobi, Nairobi",1,7000000
178,1 Acre Serviced Land with 3 Houses Lavington,"Lavington, Lavington, Nairobi, Nairobi",1,250000000
213,serene land investment,"Riverside, Riverside, Nairobi, Nairobi",1,300000000
214,Elegant Office Space for Sale in Kilimani,"Kindaruma Rd, Kilimani, Nairobi, Nairobi",1,16000000
448,Beautiful Hotel for Sale off Museum Hill,"Parklands, Parklands, Nairobi, Nairobi",1,420000000
744,Prime plot for sale in Karen Hardy,"Karen, Karen, Nairobi, Nairobi",1,60000000
750,1 Acre Serviced Land with 3 Houses Lavington,"Lavington, Lavington, Nairobi, Nairobi",1,250000000
771,Ruaka property for residential or commercial,"Ruaka, Ruaka, Nairobi, Nairobi",1,25000000
803,for sale Bedsitter: Makao Apartments- Ruaka,"Ruaka, Ruaka, Nairobi, Nairobi",1,4500000
864,Prime office building for sale in Upper Hill,"Upper Hill, Upper Hill, Nairobi, Nairobi",1,1200000000
992,Modern One Bedroom Apartment in Westlands,"Westland road, Westlands, Nairobi, Nairobi",1,13000000
1102,Ruaka property for residential or commercial,"Ruaka, Ruaka, Nairobi, Nairobi",1,20000000
1150,A prime 0.75 acre plot with 2 Houses for Sale on Njumbi Road - Lavington,"Njumbi Road, Lavington, Nairobi, Nairobi",1,200000000
